GDAX_id,buy/sell,datetime,fiat_balance,price,product_id,quantity,status
37168b3c-a2d1-4663-bee9-89dbafb4ec79,ETH-USD,2018-06-15 04:00:20,sellUpper,503.02,4.3280035000000000,pending,1250.3741532607756000
bd1d34d1-34e4-441a-b3d3-c2867519a498,ETH-USD,2018-06-15 07:30:23,buy,495.19,0.692147756181,pending,3427.4464738307756000
7ee03874-5279-43c6-a56e-c263445ebce2,ETH-USD,2018-06-15 07:45:23,sellUpper,494.51,0.6921477000000000,pending,2741.9572810517756000
4e21b3a8-e2fb-4d9a-826b-edd2c0443f2b,ETH-USD,2018-06-17 11:44:42,buy,498.57,0.673079741907611,pending,3355.7736692287756000
1e5b6f88-aa94-454e-8c03-1067e8307fe2,ETH-USD,2018-06-17 11:46:43,sellUpper,498.81,0.4627902100000000,pending,3125.0403542290756000
a98066d1-34bb-451c-a4e1-abf064153f9b,ETH-USD,2018-06-17 11:48:43,buy,498.98,0.672548947629,pending,3355.8847388791756000
3e27ad57-660c-48d4-b88f-185766e66207,ETH-USD,2018-06-17 11:49:44,buy,499.11,0.672373773092,pending,3355.8847388791756000
49a5fa86-b0f3-43a3-b315-424b270399dc,ETH-USD,2018-06-17 11:50:44,buy,501.98,0.668529570676,pending,3355.8847388791756000
b14e6d74-d16c-4a49-bd14-18b487c2b3f5,ETH-USD,2018-06-17 11:51:44,buy,501.98,0.668529570676,pending,3355.8847388791756000
86166518-a29f-4a9f-a536-5c49922c6cdb,ETH-USD,2018-06-17 11:52:03,sell,502.98396,1.3370590000000000,pending,2349.1612890591756000
e6c49cf0-ac51-4a0a-9fff-7eaea8ec75cd,ETH-USD,2018-06-17 11:52:44,buy,500.88,0.401998679728,pending,2013.5309870201756000
ed22561e-5e36-4268-b24b-93b6129ffc67,ETH-USD,2018-06-17 11:58:47,buy,501.27,0.321348744129,pending,1610.8248496961756000
186f7137-c030-4749-a2b6-dab49593b2dd,ETH-USD,2018-06-17 12:00:47,buy,501.66,0.32109892152,pending,1610.8248496961756000
4dd852bf-01fb-4dc6-9ea4-702f980c5609,ETH-USD,2018-06-17 12:01:47,buy,501.77,0.321028528947,pending,1610.8248496961756000
692de65a-02bd-41fb-a7b2-56abcfa108f9,ETH-USD,2018-06-17 12:02:48,buy,501.87,0.288868109122,pending,1449.7423792511756000
a8e60ff1-46da-4af9-81fc-f604bcaf3c8d,ETH-USD,2018-06-17 12:03:48,buy,501.98,0.259924342144,pending,1304.7682126961756000
8f104394-3bd2-44ad-9101-7ae33e4cd0a5,ETH-USD,2018-06-17 12:04:48,buy,501.8,0.108822193195,pending,546.0697654511756000
fa8e13f0-0dc1-4833-87a8-00b97d9fe358,ETH-USD,2018-06-17 12:06:49,buy,501.72,0.0979555998707,pending,491.4628356711756000
7a867678-89d3-4f20-9a7b-4cd798a8c287,ETH-USD,2018-06-17 12:07:49,buy,500.49,0.0256418255008,pending,128.3347724491756000
ac6ffcd8-04ec-420c-b248-1129ab3cfe85,ETH-USD,2018-06-17 12:08:50,buy,500.49,0.0256418255008,pending,128.3347724491756000
2ba106de-53c5-4604-aee6-99e750e55ef8,ETH-USD,2018-06-17 12:09:50,buy,500.49,0.0256418255008,pending,128.3347724491756000
57f9e9d4-fa91-4532-ace4-93712650f79f,ETH-USD,2018-06-17 12:10:50,buy,500.57,0.0256377274805,pending,128.3347724491756000
987169ce-3016-482d-b13b-a9495d7f49f8,ETH-USD,2018-06-17 12:11:50,buy,500.79,0.023063820174,pending,115.5013050491756000
1a313627-2493-4ef4-9074-926e43e6f618,ETH-USD,2018-06-17 12:12:51,buy,500.88,0.0230596759801,pending,115.5013050491756000
cb2d19be-269a-46f9-a9ae-d24dd4f40d01,ETH-USD,2018-06-17 12:13:51,buy,501.17,0.0230463325916,pending,115.5013050491756000
34987e2b-a36e-466d-bc9a-578c5f5284fd,ETH-USD,2018-06-17 12:19:53,buy,500.62,0.0135866554551,pending,68.0175145391756000
3f630564-c549-45e2-a45b-23c24f0ce018,ETH-USD,2018-06-17 12:20:53,buy,500.98,0.0135768921991,pending,68.0175145391756000
e9ce77f4-86fe-4819-aace-c63d0ac3cb75,ETH-USD,2018-06-17 12:21:53,buy,500.98,0.0112713894086,pending,56.4674066591756000
ad754a45-6bed-4c0d-9547-2619d391e275,ETH-USD,2018-06-17 12:22:54,buy,501.04,0.0112700396494,pending,56.4674066591756000
8d7660fd-d3c8-4fd2-ab9b-22765eefeccd,ETH-USD,2018-06-17 12:24:54,buy,501.0,0.0101438494729,pending,50.8206858591756000
93bb7ca3-06a2-4b02-91f7-fe7e2de7fd11,ETH-USD,2018-06-17 12:52:04,sellUpper,500.21999999999997,3.5991730000000000,pending,33.2902409211756000
5c429ae4-54f1-40bc-97ff-4dbc7e802749,ETH-USD,2018-06-17 16:16:47,buy,499.94,0.38096200790512375,pending,1904.5814623208756000
31703fee-9669-44af-9097-e95131e28665,ETH-USD,2018-06-17 16:17:48,buy,499.94,0.38096200790512375,pending,1904.5814623208756000
e5604b5c-5459-48b4-acd2-5cf07528e611,ETH-USD,2018-06-17 16:18:48,buy,499.94,0.38096200790512375,pending,1904.5814623208756000
9b31623e-c9cf-45b6-8aa8-6b20e0ee4f14,ETH-USD,2018-06-17 16:19:49,buy,499.11,0.2671168751339135,pending,1333.2070354808756000
11b2bd07-84d7-477d-b2a3-fc5aadadd567,ETH-USD,2018-06-17 22:41:52,sellUpper,493.42,1.4100028000000000,pending,2638.6133768657756000
4075dd0e-a906-4b55-92eb-8a0fd4475097,ETH-USD,2018-06-18 12:13:50,buy,496.66,0.5438191331677155,pending,2700.9321067907756000
f960ab36-aca4-4176-9c3a-98c74364d581,ETH-USD,2018-06-18 12:16:51,buy,496.73,0.434994008581478,pending,2160.7457388267756000
34415944-37a3-4890-acd7-a11212c42a16,ETH-USD,2018-06-18 12:22:52,buy,496.51,0.3916680770189474,pending,1944.6711692067756000
7f886a62-9ec3-4c80-92e5-8ff9d646f1d1,ETH-USD,2018-06-18 12:28:52,buy,506.68,0.38380657795981205,pending,1944.6711692067756000
